CustomerId,Age,City,State,Name
690,30,Fort Worth,Texas,Customer 690
691,25,Long Beach,California,Customer 691
692,31,Houston,Texas,Customer 692
693,33,New Orleans,Louisiana,Customer 693
694,28,Seattle,Washington,Customer 694
695,29,Los Angeles,California,Customer 695
696,34,Las Vegas,Nevada,Customer 696
697,25,Long Beach,California,Customer 697
698,37,Plano,Texas,Customer 698
699,36,Washington,District of Columbia,Customer 699
700,35,Fremont,California,Customer 700
701,39,Saint Paul,Minnesota,Customer 701
702,32,Detroit,Michigan,Customer 702
703,28,Arlington,Texas,Customer 703
704,31,Columbus,Ohio,Customer 704
705,35,Saint Paul,Minnesota,Customer 705
706,36,Fort Wayne,Indiana,Customer 706
707,32,Long Beach,California,Customer 707
708,38,Corpus Christi,Texas,Customer 708
709,40,Chicago,Illinois,Customer 709
710,38,Atlanta,Georgia,Customer 710
711,26,North Las Vegas,Nevada,Customer 711
712,29,Anchorage,Alaska,Customer 712
713,30,Anaheim,California,Customer 713
714,34,Long Beach,California,Customer 714
715,33,Sacramento,California,Customer 715
716,32,Chesapeake,Virginia,Customer 716
717,28,North Las Vegas,Nevada,Customer 717
718,25,Atlanta,Georgia,Customer 718
719,35,Toledo,Ohio,Customer 719
720,29,Toledo,Ohio,Customer 720
721,27,Spokane,Washington,Customer 721
722,27,Austin,Texas,Customer 722
723,26,Kansas City,Missouri,Customer 723
724,34,Fresno,California,Customer 724
725,34,Nashville,Tennessee,Customer 725
726,30,Chula Vista,California,Customer 726
727,38,Miami,Florida,Customer 727
728,27,Mesa,Arizona,Customer 728
729,30,Anaheim,California,Customer 729
730,26,Santa Ana,California,Customer 730
731,30,Oakland,California,Customer 731
732,36,Chandler,Arizona,Customer 732
733,26,Scottsdale,Arizona,Customer 733
734,35,Nashville,Tennessee,Customer 734
735,40,Oklahoma City,Oklahoma,Customer 735
736,26,Phoenix,Arizona,Customer 736
737,27,Tulsa,Oklahoma,Customer 737
738,40,Hialeah,Florida,Customer 738
739,31,Minneapolis,Minnesota,Customer 739
740,28,Seattle,Washington,Customer 740
741,29,Gilbert,Arizona,Customer 741
742,33,Glendale,Arizona,Customer 742
743,37,Anchorage,Alaska,Customer 743
744,34,El Paso,Texas,Customer 744
745,38,Fremont,California,Customer 745
746,39,Houston,Texas,Customer 746
747,38,Plano,Texas,Customer 747
748,32,Fort Wayne,Indiana,Customer 748
749,28,Washington,District of Columbia,Customer 749
750,28,Colorado Springs,Colorado,Customer 750
751,31,Oklahoma City,Oklahoma,Customer 751
752,31,San Diego,California,Customer 752
753,26,Los Angeles,California,Customer 753
754,31,Baton Rouge,Louisiana,Customer 754
755,34,Cleveland,Ohio,Customer 755
756,26,Phoenix,Arizona,Customer 756
757,37,San Jose,California,Customer 757
758,37,Memphis,Tennessee,Customer 758
759,39,Virginia Beach[m],Virginia,Customer 759
760,36,Sacramento,California,Customer 760
761,37,Fort Wayne,Indiana,Customer 761
762,28,Scottsdale,Arizona,Customer 762
763,30,Charlotte,North Carolina,Customer 763
764,38,Indianapolis,Indiana,Customer 764
765,29,Philadelphia[e],Pennsylvania,Customer 765
766,32,Milwaukee,Wisconsin,Customer 766
767,36,Baton Rouge,Louisiana,Customer 767
768,28,New Orleans,Louisiana,Customer 768
769,38,Richmond,Virginia,Customer 769
770,36,Stockton,California,Customer 770
771,26,Detroit,Michigan,Customer 771
772,37,Fremont,California,Customer 772
773,26,Bakersfield,California,Customer 773
774,32,Indianapolis,Indiana,Customer 774
775,37,Milwaukee,Wisconsin,Customer 775
776,36,Mesa,Arizona,Customer 776
777,34,Albuquerque,New Mexico,Customer 777
778,32,Nashville,Tennessee,Customer 778
779,26,Wichita,Kansas,Customer 779
780,31,Jacksonville,Florida,Customer 780
781,38,Fort Worth,Texas,Customer 781
782,28,New Orleans,Louisiana,Customer 782
783,31,Louisville,Kentucky,Customer 783
784,31,Albuquerque,New Mexico,Customer 784
785,32,Indianapolis,Indiana,Customer 785
786,36,North Las Vegas,Nevada,Customer 786
787,26,San Francisco,California,Customer 787
788,35,Baton Rouge,Louisiana,Customer 788
789,38,Charlotte,North Carolina,Customer 789
790,33,Indianapolis,Indiana,Customer 790
791,32,Laredo,Texas,Customer 791
792,35,San Jose,California,Customer 792
793,33,Newark,New Jersey,Customer 793
794,29,Denver,Colorado,Customer 794
795,31,Houston,Texas,Customer 795
796,32,Virginia Beach[m],Virginia,Customer 796
797,35,Phoenix,Arizona,Customer 797
798,28,Minneapolis,Minnesota,Customer 798
799,33,Hialeah,Florida,Customer 799
800,35,Milwaukee,Wisconsin,Customer 800
801,32,Sacramento,California,Customer 801
802,25,Hialeah,Florida,Customer 802
803,38,Long Beach,California,Customer 803
804,31,Norfolk,Virginia,Customer 804
805,28,Saint Paul,Minnesota,Customer 805
806,33,Oakland,California,Customer 806
807,39,New Orleans,Louisiana,Customer 807
808,39,Jersey City,New Jersey,Customer 808
809,25,Saint Paul,Minnesota,Customer 809
810,31,Fort Wayne,Indiana,Customer 810
812,38,Anchorage,Alaska,Customer 812
813,27,Oakland,California,Customer 813
814,26,Stockton,California,Customer 814
815,40,San Francisco,California,Customer 815
816,26,Memphis,Tennessee,Customer 816
817,26,Nashville,Tennessee,Customer 817
818,39,Baton Rouge,Louisiana,Customer 818
819,29,Cincinnati,Ohio,Customer 819
820,30,Colorado Springs,Colorado,Customer 820
821,31,Fort Wayne,Indiana,Customer 821
822,35,Jersey City,New Jersey,Customer 822
823,26,Chandler,Arizona,Customer 823
824,35,Wichita,Kansas,Customer 824
825,30,Boston,Massachusetts,Customer 825
826,31,San Francisco,California,Customer 826
827,37,Detroit,Michigan,Customer 827
828,26,Tulsa,Oklahoma,Customer 828
829,28,Toledo,Ohio,Customer 829
830,38,Fort Worth,Texas,Customer 830
831,36,Charlotte,North Carolina,Customer 831
832,29,San Francisco,California,Customer 832
833,40,Boise,Idaho,Customer 833
834,32,Nashville,Tennessee,Customer 834
835,27,Chesapeake,Virginia,Customer 835
836,27,Chesapeake,Virginia,Customer 836
837,33,Riverside,California,Customer 837
838,37,Scottsdale,Arizona,Customer 838
839,33,Fort Wayne,Indiana,Customer 839
840,33,Austin,Texas,Customer 840
841,27,Stockton,California,Customer 841
842,27,Newark,New Jersey,Customer 842
843,40,Dallas,Texas,Customer 843
844,29,Irving,Texas,Customer 844
845,31,Washington,District of Columbia,Customer 845
846,35,Detroit,Michigan,Customer 846
847,32,North Las Vegas,Nevada,Customer 847
848,33,Las Vegas,Nevada,Customer 848
849,30,Jacksonville,Florida,Customer 849
850,40,Jersey City,New Jersey,Customer 850
851,39,Boise,Idaho,Customer 851
852,38,Houston,Texas,Customer 852
853,36,Riverside,California,Customer 853
854,28,Spokane,Washington,Customer 854
855,27,Fort Wayne,Indiana,Customer 855
856,37,Aurora,Colorado,Customer 856
857,38,Tulsa,Oklahoma,Customer 857
858,30,Portland,Oregon,Customer 858
859,33,Arlington,Texas,Customer 859
860,29,Aurora,Colorado,Customer 860
861,39,Atlanta,Georgia,Customer 861
862,38,Nashville,Tennessee,Customer 862
863,26,Norfolk,Virginia,Customer 863
864,28,Sacramento,California,Customer 864
865,27,Boise,Idaho,Customer 865
866,36,Fort Wayne,Indiana,Customer 866
867,34,St. Petersburg,Florida,Customer 867
868,33,Irvine,California,Customer 868
869,36,Laredo,Texas,Customer 869
870,27,New York,New York,Customer 870
871,27,Glendale,Arizona,Customer 871
872,25,Dallas,Texas,Customer 872
873,37,Laredo,Texas,Customer 873
874,29,Albuquerque,New Mexico,Customer 874
875,28,Jersey City,New Jersey,Customer 875
876,33,Riverside,California,Customer 876
877,31,Henderson,Nevada,Customer 877
878,25,San Francisco,California,Customer 878
879,30,Denver,Colorado,Customer 879
880,36,Sacramento,California,Customer 880
881,35,Louisville,Kentucky,Customer 881
882,30,Oklahoma City,Oklahoma,Customer 882
884,34,Dallas,Texas,Customer 884
885,30,Norfolk,Virginia,Customer 885
886,29,Santa Ana,California,Customer 886
887,33,Aurora,Colorado,Customer 887
888,37,San Jose,California,Customer 888
889,26,Raleigh,North Carolina,Customer 889
890,26,Buffalo,New York,Customer 890
891,37,Louisville,Kentucky,Customer 891
892,35,Reno,Nevada,Customer 892
893,27,Stockton,California,Customer 893
894,40,Milwaukee,Wisconsin,Customer 894
895,34,Sacramento,California,Customer 895
896,33,Toledo,Ohio,Customer 896
897,38,Los Angeles,California,Customer 897
898,32,Milwaukee,Wisconsin,Customer 898
899,40,Colorado Springs,Colorado,Customer 899
900,26,San Antonio,Texas,Customer 900
901,26,Miami,Florida,Customer 901
902,35,Chandler,Arizona,Customer 902
903,31,Detroit,Michigan,Customer 903
904,35,Fremont,California,Customer 904
905,26,San Francisco,California,Customer 905
906,39,Indianapolis,Indiana,Customer 906
907,30,Virginia Beach[m],Virginia,Customer 907
908,35,El Paso,Texas,Customer 908
909,29,Boise,Idaho,Customer 909
910,30,Spokane,Washington,Customer 910
911,27,Jacksonville,Florida,Customer 911
912,31,Reno,Nevada,Customer 912
913,37,Long Beach,California,Customer 913
914,34,Chula Vista,California,Customer 914
915,40,Colorado Springs,Colorado,Customer 915
916,30,Colorado Springs,Colorado,Customer 916
917,35,Greensboro,North Carolina,Customer 917
918,33,Jacksonville,Florida,Customer 918
919,38,Hialeah,Florida,Customer 919
920,29,Tampa,Florida,Customer 920
921,32,Bakersfield,California,Customer 921
922,29,Scottsdale,Arizona,Customer 922
923,27,Jersey City,New Jersey,Customer 923
924,38,Baltimore,Maryland,Customer 924
925,35,Hialeah,Florida,Customer 925
926,39,Lincoln,Nebraska,Customer 926
927,39,New Orleans,Louisiana,Customer 927
928,29,Chesapeake,Virginia,Customer 928
929,40,Lexington,Kentucky,Customer 929
930,33,Buffalo,New York,Customer 930
931,27,Saint Paul,Minnesota,Customer 931
932,30,Indianapolis,Indiana,Customer 932
933,35,Madison,Wisconsin,Customer 933
934,28,Glendale,Arizona,Customer 934
935,40,Oklahoma City,Oklahoma,Customer 935
936,37,Richmond,Virginia,Customer 936
937,36,Corpus Christi,Texas,Customer 937
938,39,Garland,Texas,Customer 938
939,28,Sacramento,California,Customer 939
940,35,Washington,District of Columbia,Customer 940
941,26,Long Beach,California,Customer 941
942,39,Indianapolis,Indiana,Customer 942
943,39,Colorado Springs,Colorado,Customer 943
944,25,Columbus,Ohio,Customer 944
945,34,San Jose,California,Customer 945
946,38,Winston–Salem,North Carolina,Customer 946
947,39,Cincinnati,Ohio,Customer 947
948,37,Denver,Colorado,Customer 948
949,30,Long Beach,California,Customer 949
950,37,Laredo,Texas,Customer 950
951,34,Richmond,Virginia,Customer 951
952,31,Milwaukee,Wisconsin,Customer 952
953,35,Memphis,Tennessee,Customer 953
954,39,Glendale,Arizona,Customer 954
955,35,Washington,District of Columbia,Customer 955
956,26,Irvine,California,Customer 956
957,26,Raleigh,North Carolina,Customer 957
958,39,Chesapeake,Virginia,Customer 958
959,36,Fort Worth,Texas,Customer 959
960,28,Laredo,Texas,Customer 960
961,31,Tampa,Florida,Customer 961
962,26,Chula Vista,California,Customer 962
963,25,Long Beach,California,Customer 963
964,26,Norfolk,Virginia,Customer 964
965,32,Lexington,Kentucky,Customer 965
966,33,Philadelphia[e],Pennsylvania,Customer 966
967,29,Gilbert,Arizona,Customer 967
968,39,Oakland,California,Customer 968
969,28,Miami,Florida,Customer 969
970,30,Scottsdale,Arizona,Customer 970
971,29,Irving,Texas,Customer 971
972,30,Lexington,Kentucky,Customer 972
973,34,Reno,Nevada,Customer 973
974,36,Jacksonville,Florida,Customer 974
975,32,Boise,Idaho,Customer 975
976,30,Durham,North Carolina,Customer 976
977,32,Arlington,Texas,Customer 977
978,28,San Francisco,California,Customer 978
979,39,North Las Vegas,Nevada,Customer 979
980,30,Buffalo,New York,Customer 980
981,31,Mesa,Arizona,Customer 981
982,28,Madison,Wisconsin,Customer 982
983,30,Indianapolis,Indiana,Customer 983
984,38,Toledo,Ohio,Customer 984
985,36,Boise,Idaho,Customer 985
986,31,Fresno,California,Customer 986
987,26,Toledo,Ohio,Customer 987
988,28,Fort Worth,Texas,Customer 988
989,40,Buffalo,New York,Customer 989
990,36,Winston–Salem,North Carolina,Customer 990
991,34,Seattle,Washington,Customer 991
992,32,Henderson,Nevada,Customer 992
993,32,Fort Worth,Texas,Customer 993
994,30,Cincinnati,Ohio,Customer 994
995,25,Anaheim,California,Customer 995
996,36,Reno,Nevada,Customer 996
997,32,Laredo,Texas,Customer 997
998,35,Anaheim,California,Customer 998
999,35,Denver,Colorado,Customer 999
1000,29,Richmond,Virginia,Customer 1000
1001,31,Columbus,Ohio,Customer 1001
1002,30,Wichita,Kansas,Customer 1002
1003,30,Stockton,California,Customer 1003
1004,28,Orlando,Florida,Customer 1004
1005,32,Arlington,Texas,Customer 1005
1006,39,Seattle,Washington,Customer 1006
1007,27,Hialeah,Florida,Customer 1007
1008,31,Phoenix,Arizona,Customer 1008
1009,26,Chesapeake,Virginia,Customer 1009
1010,30,Nashville,Tennessee,Customer 1010
1011,29,Tampa,Florida,Customer 1011
1012,34,Kansas City,Missouri,Customer 1012
1013,36,Seattle,Washington,Customer 1013
1014,40,Chandler,Arizona,Customer 1014
1015,32,Laredo,Texas,Customer 1015
1016,33,Hialeah,Florida,Customer 1016
1017,31,Santa Ana,California,Customer 1017
1018,36,Pittsburgh,Pennsylvania,Customer 1018
1019,38,Norfolk,Virginia,Customer 1019
1020,38,Memphis,Tennessee,Customer 1020
1021,30,Nashville,Tennessee,Customer 1021
1022,29,Long Beach,California,Customer 1022
1023,31,Fort Wayne,Indiana,Customer 1023
1024,32,Raleigh,North Carolina,Customer 1024
1025,33,Fort Wayne,Indiana,Customer 1025
1026,37,Durham,North Carolina,Customer 1026
1027,26,Detroit,Michigan,Customer 1027
1028,27,Tulsa,Oklahoma,Customer 1028
1029,39,Long Beach,California,Customer 1029
1030,35,Chula Vista,California,Customer 1030
1031,36,Mesa,Arizona,Customer 1031
1032,38,Long Beach,California,Customer 1032
1033,25,Austin,Texas,Customer 1033
1034,39,North Las Vegas,Nevada,Customer 1034
1035,32,Buffalo,New York,Customer 1035
1036,39,Oakland,California,Customer 1036
1037,34,Gilbert,Arizona,Customer 1037
1038,27,San Francisco,California,Customer 1038
1039,29,Winston–Salem,North Carolina,Customer 1039
1040,34,Long Beach,California,Customer 1040
1041,25,Albuquerque,New Mexico,Customer 1041
1042,38,Phoenix,Arizona,Customer 1042
1043,37,Albuquerque,New Mexico,Customer 1043
1044,39,Kansas City,Missouri,Customer 1044
1045,33,Austin,Texas,Customer 1045
1046,33,Cincinnati,Ohio,Customer 1046
1047,38,Fort Wayne,Indiana,Customer 1047
1048,35,Glendale,Arizona,Customer 1048
1049,31,Buffalo,New York,Customer 1049
1050,36,Portland,Oregon,Customer 1050
1051,32,Spokane,Washington,Customer 1051
1052,39,San Antonio,Texas,Customer 1052
1053,32,Los Angeles,California,Customer 1053
1054,27,Henderson,Nevada,Customer 1054
1055,32,Detroit,Michigan,Customer 1055
1056,39,Anaheim,California,Customer 1056
1057,26,Nashville,Tennessee,Customer 1057
1058,27,Aurora,Colorado,Customer 1058
1059,33,Fort Wayne,Indiana,Customer 1059
1060,32,Winston–Salem,North Carolina,Customer 1060
1061,38,Buffalo,New York,Customer 1061
1062,27,Dallas,Texas,Customer 1062
1063,28,Chula Vista,California,Customer 1063
1064,31,Irvine,California,Customer 1064
1065,29,Anaheim,California,Customer 1065
1066,38,Stockton,California,Customer 1066
1067,27,Lexington,Kentucky,Customer 1067
1068,38,Garland,Texas,Customer 1068
1069,31,Henderson,Nevada,Customer 1069
1070,35,Plano,Texas,Customer 1070
1071,32,Spokane,Washington,Customer 1071
1072,36,North Las Vegas,Nevada,Customer 1072
1073,36,Cincinnati,Ohio,Customer 1073
1074,35,North Las Vegas,Nevada,Customer 1074
1075,32,Richmond,Virginia,Customer 1075
1076,30,Anchorage,Alaska,Customer 1076
1077,32,Cleveland,Ohio,Customer 1077
1078,39,Oakland,California,Customer 1078
1079,38,North Las Vegas,Nevada,Customer 1079
1080,38,Los Angeles,California,Customer 1080
1081,37,New York,New York,Customer 1081
1082,38,Spokane,Washington,Customer 1082
1083,28,Fort Wayne,Indiana,Customer 1083
1084,29,Plano,Texas,Customer 1084
1085,40,Atlanta,Georgia,Customer 1085
1086,29,Fort Wayne,Indiana,Customer 1086
1087,29,Portland,Oregon,Customer 1087
1088,35,Gilbert,Arizona,Customer 1088
1089,40,San Jose,California,Customer 1089
1090,28,Corpus Christi,Texas,Customer 1090
1091,38,Atlanta,Georgia,Customer 1091
1092,34,San Diego,California,Customer 1092
1093,30,Nashville,Tennessee,Customer 1093
1094,29,Sacramento,California,Customer 1094
1095,32,Kansas City,Missouri,Customer 1095
1096,27,Dallas,Texas,Customer 1096
1097,34,Hialeah,Florida,Customer 1097
1098,34,Jersey City,New Jersey,Customer 1098
1099,33,Lubbock,Texas,Customer 1099
1100,34,Arlington,Texas,Customer 1100
1101,39,New York,New York,Customer 1101
1102,39,Seattle,Washington,Customer 1102
1103,30,Anaheim,California,Customer 1103
1104,28,New Orleans,Louisiana,Customer 1104
1105,30,Greensboro,North Carolina,Customer 1105
1106,26,Corpus Christi,Texas,Customer 1106
1107,34,Plano,Texas,Customer 1107
1108,35,St. Louis,Missouri,Customer 1108
1109,35,Boston,Massachusetts,Customer 1109
1110,27,Orlando,Florida,Customer 1110
1111,35,Las Vegas,Nevada,Customer 1111
1112,28,Memphis,Tennessee,Customer 1112
1113,28,New Orleans,Louisiana,Customer 1113
1114,26,Cleveland,Ohio,Customer 1114
1115,25,Columbus,Ohio,Customer 1115
1116,36,Memphis,Tennessee,Customer 1116
1117,27,Washington,District of Columbia,Customer 1117
1118,31,Minneapolis,Minnesota,Customer 1118
1119,35,San Diego,California,Customer 1119
1120,36,Las Vegas,Nevada,Customer 1120
1121,27,Orlando,Florida,Customer 1121
1122,29,Mesa,Arizona,Customer 1122
1123,27,Anaheim,California,Customer 1123
1124,26,Detroit,Michigan,Customer 1124
1125,39,Baltimore,Maryland,Customer 1125
1126,35,St. Louis,Missouri,Customer 1126
1127,34,Lincoln,Nebraska,Customer 1127
1128,30,Baltimore,Maryland,Customer 1128
1129,30,Fort Wayne,Indiana,Customer 1129
1130,26,Durham,North Carolina,Customer 1130
1131,37,Norfolk,Virginia,Customer 1131
1132,27,Anchorage,Alaska,Customer 1132
1133,37,Baltimore,Maryland,Customer 1133
1134,28,Bakersfield,California,Customer 1134
